dv_1,dv_2,dv_3,dv_4,dv_5,dv_6
0.0620634922022369,0.123916794629497,-0.530129945065924,0.308655457881344,-0.13760140044219,-0.44621690717662
-0.60621485760564,-0.566417786309835,0.0713319752889934,0.491556821896374,0.228831681513429,0.228012347874056
-0.502607021964486,-0.0153973671389698,0.124294284038959,-0.0914986001354575,-0.412986381895889,0.610478747733994
-0.360511028040071,0.23921551750024,-0.325933056550391,0.828668019785547,0.162355840697124,0.432482749764486
-0.594031872449382,-0.347848026373537,0.139134938587212,0.161278095419269,-0.165007165380085,0.538719681849681
-0.760675126653364,0.512986108712175,-0.0634317440540894,0.445859913002824,0.324667554835498,0.242980620548537
-0.800496342968501,-0.056119742864398,0.133232787361274,0.213588997413332,-0.251701412565849,0.116782546958113
-0.629219621512789,-0.0806771522039734,0.128795422419631,0.606014316572321,0.238742378493869,0.135094424843547
-0.202047526766933,0.120368044059509,-0.712322720224626,0.406891505766362,-0.401823349894758,0.183279449921043
-0.273872304402542,-0.385822100817591,0.107994778896181,0.368814348054714,0.0359200039426464,0.119699051891087
-0.331769387964309,0.0554701445831439,0.0192340604565439,0.312678157572925,-0.639986548982641,0.371255434817739
-0.447588997674147,0.291771083876756,-0.497639553852845,0.613710365319058,-0.654894033930523,-0.302002350755091
-0.269147137010439,0.0289234902469069,-0.582956685304545,-0.401427537230294,-0.419022779820432,0.116839745161652
-0.699462484103654,0.285439178844995,0.00121094409717112,0.27169285443578,0.527425698530893,-0.366331339142159
-0.135646415014633,-0.0207727885012974,-0.632407615003346,0.229134424408302,-0.476859028080408,-0.0218328921393781
-0.669564643655273,0.464177607368557,-0.360420658732178,-0.278620892699555,0.60545910798254,-0.0390096104641686
-0.712199154962076,-0.158083285256557,0.0306298961188336,0.828053106103573,0.074377216272441,0.179347177631308
-0.596738861281221,0.50312678802957,-0.0130282982725681,0.344712352169898,-0.0344430997524375,0.422631988297217
-0.337180500185672,-0.424588064158733,-0.259111429260472,-0.0383618107087864,0.56730387545341,-0.630931671935293
-0.227755988463344,-0.395188598188825,-0.441896045334718,-0.22966832337458,0.115036837939217,-0.218923032414428
-0.611478787025885,0.252198430194121,0.0524141413205235,0.325679034773863,-0.243306711176852,-0.0434062992790788
-0.202643407424915,0.124458648794538,-0.216379978183651,0.161009950731693,0.351534425697858,0.295473668339549
-0.204009156468479,-0.0470017045101747,-0.489526878518306,0.323101101064419,-0.22488835507736,-0.800278684212969
-0.465414228407471,0.0849171261629421,0.0215006201519886,0.165384420927027,0.747402111028416,-0.346716728992306
-0.81374006769919,-0.772167975042298,-0.434541350963727,-0.163474125440519,-0.0894674654137008,0.0642523044328344
-0.155413746970387,-0.430065091389196,0.0543314581558865,0.00516177063354379,-0.545484994905756,-0.0154440497398015
-0.544772102843331,0.0570335421391928,0.121695031794729,0.257265525652138,0.373876013244801,-0.0207630009844447
-0.537600950206237,-0.22986973366847,0.117557486490562,0.337847779905559,0.11244051346945,-0.369520114170714
-0.697378774180069,0.388565189390935,-0.739911353441175,-0.000375546932391053,-0.140799329315265,0.146847739447538
-0.672661183294925,-0.854702097155589,-0.341848904043934,0.314135101159086,-0.119418844976022,0.0988463648173812
-0.309582281027992,0.183572801490924,-0.408521934486147,0.564406784949338,0.562658589212481,-0.166157235390698
-0.590775631940097,0.159371525183332,-0.38439901985496,-0.228044847946727,-0.235859914905657,0.784431622345427
-0.815276135195999,-0.324596020954878,0.124958547667651,0.271860305605372,-0.448644379078618,-0.0509508703890222
-0.169036990441312,0.21416167853575,-0.598458489210653,0.24434138800568,-0.0358216164582836,0.386746910344469
0.00810236550767438,-0.0749395615755472,-0.393568872067586,0.686171090927329,-0.378893092512567,-0.172677035242251
